booking_id,employee_id,booking_date,requested_start_datetime,allocated_start_datetime,requested_end_datetime,allocated_end_datetime,requested_duration_minutes,max_time_flexibility_minutes,requested_room_type,allocated_room_id,allocated_room_type,requested_floor,allocated_floor,requested_capacity,room_capacity,time_relaxation_minutes,allocation_rule,booking_status
RB10305,E0171,2025-12-03,2025-12-03 09:30:00,2025-12-03 09:45:00,2025-12-03 10:30:00,2025-12-03 10:45:00,60,30,Meeting,R025,Meeting,2,3.0,6,8.0,15.0,exact_type_nearby_floor,Allocated
RB12688,E0017,2025-12-03,2025-12-03 09:30:00,2025-12-03 09:45:00,2025-12-03 10:00:00,2025-12-03 10:15:00,30,30,Conference,R015,Conference,5,2.0,6,8.0,15.0,exact_type_any_floor,Allocated
RB13486,E0288,2025-12-03,2025-12-03 09:45:00,2025-12-03 09:45:00,2025-12-03 10:45:00,2025-12-03 10:45:00,60,15,Conference,R028,Focus,3,3.0,4,4.0,0.0,similar_type_exact_floor,Allocated
RB13879,E0198,2025-12-03,2025-12-03 09:30:00,2025-12-03 09:45:00,2025-12-03 11:00:00,2025-12-03 11:15:00,90,30,Meeting,R007,Conference,4,1.0,8,8.0,15.0,similar_type_any_floor,Allocated
RB14482,E0438,2025-12-03,2025-12-03 09:45:00,2025-12-03 09:45:00,2025-12-03 11:00:00,2025-12-03 11:00:00,75,15,Meeting,R047,Focus,5,5.0,4,4.0,0.0,similar_type_exact_floor,Allocated
RB15862,E0214,2025-12-03,2025-12-03 09:00:00,2025-12-03 09:45:00,2025-12-03 10:45:00,2025-12-03 11:30:00,105,120,Training,R041,Focus,3,5.0,10,16.0,45.0,similar_type_any_floor,Allocated
RB21540,E0743,2025-12-03,2025-12-03 09:45:00,2025-12-03 09:45:00,2025-12-03 10:30:00,2025-12-03 10:30:00,45,0,Training,R048,Focus,3,5.0,4,4.0,0.0,similar_type_any_floor,Allocated
RB25390,E0272,2025-12-03,2025-12-03 09:30:00,2025-12-03 09:45:00,2025-12-03 11:00:00,2025-12-03 11:15:00,90,15,Focus,R010,Conference,2,1.0,8,8.0,15.0,similar_type_any_floor,Allocated
RB38587,E0154,2025-12-03,2025-12-03 09:15:00,2025-12-03 09:45:00,2025-12-03 10:30:00,2025-12-03 11:00:00,75,120,Training,R050,Focus,5,5.0,6,8.0,30.0,similar_type_exact_floor,Allocated
RB39486,E0813,2025-12-03,2025-12-03 09:30:00,2025-12-03 09:45:00,2025-12-03 11:15:00,2025-12-03 11:30:00,105,60,Training,R035,Training,4,4.0,4,4.0,15.0,exact_type_exact_floor,Allocated
RB03241,E0954,2025-12-03,2025-12-03 10:00:00,2025-12-03 10:00:00,2025-12-03 11:30:00,2025-12-03 11:30:00,90,30,Meeting,R004,Meeting,2,1.0,6,8.0,0.0,exact_type_nearby_floor,Allocated
RB05568,E0918,2025-12-03,2025-12-03 10:00:00,2025-12-03 10:00:00,2025-12-03 11:15:00,2025-12-03 11:15:00,75,0,Focus,R020,Focus,1,2.0,6,8.0,0.0,exact_type_nearby_floor,Allocated
RB09073,E0743,2025-12-03,2025-12-03 10:00:00,2025-12-03 10:00:00,2025-12-03 11:30:00,2025-12-03 11:30:00,90,0,Training,R033,Training,3,4.0,4,4.0,0.0,exact_type_nearby_floor,Allocated
RB12574,E0692,2025-12-03,2025-12-03 10:00:00,2025-12-03 10:00:00,2025-12-03 10:30:00,2025-12-03 10:30:00,30,120,Focus,R043,Focus,4,5.0,6,8.0,0.0,exact_type_nearby_floor,Allocated
RB14436,E0995,2025-12-03,2025-12-03 10:00:00,2025-12-03 10:00:00,2025-12-03 11:00:00,2025-12-03 11:00:00,60,30,Conference,R024,Meeting,5,3.0,6,8.0,0.0,similar_type_any_floor,Allocated
RB19176,E0289,2025-12-03,2025-12-03 09:00:00,2025-12-03 10:00:00,2025-12-03 10:00:00,2025-12-03 11:00:00,60,60,Conference,R018,Training,3,2.0,12,16.0,60.0,similar_type_any_floor,Allocated
RB25505,E0190,2025-12-03,2025-12-03 09:45:00,2025-12-03 10:00:00,2025-12-03 10:45:00,2025-12-03 11:00:00,60,120,Focus,R027,Focus,3,3.0,4,8.0,15.0,exact_type_exact_floor,Allocated
RB31092,E0338,2025-12-03,2025-12-03 09:00:00,2025-12-03 10:00:00,2025-12-03 09:45:00,2025-12-03 10:45:00,45,60,Training,R006,Focus,3,1.0,12,16.0,60.0,similar_type_any_floor,Allocated
RB31435,E0867,2025-12-03,2025-12-03 09:30:00,2025-12-03 10:00:00,2025-12-03 10:30:00,2025-12-03 11:00:00,60,120,Conference,R038,Meeting,4,4.0,6,8.0,30.0,similar_type_exact_floor,Allocated
RB32850,E0473,2025-12-03,2025-12-03 09:45:00,2025-12-03 10:00:00,2025-12-03 11:15:00,2025-12-03 11:30:00,90,15,Focus,R009,Focus,1,1.0,4,8.0,15.0,exact_type_exact_floor,Allocated
RB38055,E0274,2025-12-03,2025-12-03 10:00:00,2025-12-03 10:00:00,2025-12-03 11:30:00,2025-12-03 11:30:00,90,0,Training,R036,Training,5,4.0,2,4.0,0.0,exact_type_nearby_floor,Allocated
RB02749,E0207,2025-12-03,2025-12-03 10:15:00,2025-12-03 10:15:00,2025-12-03 11:15:00,2025-12-03 11:15:00,60,30,Meeting,R030,Meeting,3,3.0,4,4.0,0.0,exact_type_exact_floor,Allocated
RB04237,E0734,2025-12-03,2025-12-03 10:15:00,2025-12-03 10:15:00,2025-12-03 11:30:00,2025-12-03 11:30:00,75,0,Conference,R012,Conference,3,2.0,4,4.0,0.0,exact_type_nearby_floor,Allocated
RB04741,E0514,2025-12-03,2025-12-03 10:15:00,2025-12-03 10:15:00,2025-12-03 11:00:00,2025-12-03 11:00:00,45,15,Training,R049,Training,4,5.0,4,8.0,0.0,exact_type_nearby_floor,Allocated
RB06008,E0172,2025-12-03,2025-12-03 10:15:00,2025-12-03 10:15:00,2025-12-03 12:00:00,2025-12-03 12:00:00,105,120,Meeting,R039,Meeting,3,4.0,2,4.0,0.0,exact_type_nearby_floor,Allocated
RB10301,E0029,2025-12-03,2025-12-03 10:15:00,2025-12-03 10:15:00,2025-12-03 10:45:00,2025-12-03 10:45:00,30,30,Meeting,R044,Meeting,2,5.0,4,4.0,0.0,exact_type_any_floor,Allocated
RB11142,E0740,2025-12-03,2025-12-03 10:15:00,2025-12-03 10:15:00,2025-12-03 11:45:00,2025-12-03 11:45:00,90,60,Meeting,R002,Focus,3,1.0,2,8.0,0.0,similar_type_any_floor,Allocated
RB14810,E0453,2025-12-03,2025-12-03 10:00:00,2025-12-03 10:15:00,2025-12-03 11:30:00,2025-12-03 11:45:00,90,30,Meeting,R023,Conference,3,3.0,6,8.0,15.0,similar_type_exact_floor,Allocated
RB27168,E0160,2025-12-03,2025-12-03 10:00:00,2025-12-03 10:15:00,2025-12-03 10:30:00,2025-12-03 10:45:00,30,60,Meeting,R015,Conference,4,2.0,6,8.0,15.0,similar_type_any_floor,Allocated
RB29985,E0822,2025-12-03,2025-12-03 10:00:00,2025-12-03 10:15:00,2025-12-03 11:00:00,2025-12-03 11:15:00,60,120,Meeting,R001,Conference,3,1.0,6,8.0,15.0,similar_type_any_floor,Allocated
RB02967,E0124,2025-12-03,2025-12-03 10:30:00,2025-12-03 10:30:00,2025-12-03 11:30:00,2025-12-03 11:30:00,60,60,Meeting,R019,Focus,2,2.0,4,4.0,0.0,similar_type_exact_floor,Allocated
RB09012,E0539,2025-12-03,2025-12-03 09:30:00,2025-12-03 10:30:00,2025-12-03 10:00:00,2025-12-03 11:00:00,30,120,Meeting,R008,Meeting,5,1.0,10,16.0,60.0,exact_type_any_floor,Allocated
RB12041,E0844,2025-12-03,2025-12-03 09:30:00,2025-12-03 10:30:00,2025-12-03 10:30:00,2025-12-03 11:30:00,60,60,Focus,R034,Conference,5,4.0,16,16.0,60.0,similar_type_any_floor,Allocated
RB14785,E0144,2025-12-03,2025-12-03 10:15:00,2025-12-03 10:30:00,2025-12-03 12:00:00,2025-12-03 12:15:00,105,60,Training,R003,Meeting,1,1.0,8,8.0,15.0,similar_type_exact_floor,Allocated
RB17501,E0738,2025-12-03,2025-12-03 10:15:00,2025-12-03 10:30:00,2025-12-03 11:45:00,2025-12-03 12:00:00,90,30,Meeting,R014,Conference,2,2.0,4,4.0,15.0,similar_type_exact_floor,Allocated
RB30365,E0128,2025-12-03,2025-12-03 10:15:00,2025-12-03 10:30:00,2025-12-03 11:15:00,2025-12-03 11:30:00,60,30,Conference,R042,Conference,5,5.0,4,4.0,15.0,exact_type_exact_floor,Allocated
RB30520,E0395,2025-12-03,2025-12-03 10:15:00,2025-12-03 10:30:00,2025-12-03 11:45:00,2025-12-03 12:00:00,90,120,Meeting,R011,Focus,2,2.0,4,8.0,15.0,similar_type_exact_floor,Allocated
RB32574,E0213,2025-12-03,2025-12-03 10:15:00,2025-12-03 10:30:00,2025-12-03 11:00:00,2025-12-03 11:15:00,45,30,Meeting,R043,Focus,2,5.0,6,8.0,15.0,similar_type_any_floor,Allocated
RB00189,E0038,2025-12-03,2025-12-03 10:00:00,2025-12-03 10:45:00,2025-12-03 10:45:00,2025-12-03 11:30:00,45,60,Focus,R006,Focus,3,1.0,16,16.0,45.0,exact_type_any_floor,Allocated
RB07224,E0036,2025-12-03,2025-12-03 10:45:00,2025-12-03 10:45:00,2025-12-03 11:15:00,2025-12-03 11:15:00,30,30,Focus,R022,Focus,1,3.0,4,4.0,0.0,exact_type_any_floor,Allocated
RB13184,E0877,2025-12-03,2025-12-03 10:30:00,2025-12-03 10:45:00,2025-12-03 11:30:00,2025-12-03 11:45:00,60,60,Conference,R015,Conference,3,2.0,8,8.0,15.0,exact_type_nearby_floor,Allocated
RB29803,E0781,2025-12-03,2025-12-03 10:00:00,2025-12-03 10:45:00,2025-12-03 11:45:00,2025-12-03 12:30:00,105,60,Meeting,R040,Training,4,4.0,12,16.0,45.0,similar_type_exact_floor,Allocated
RB35252,E0485,2025-12-03,2025-12-03 10:45:00,2025-12-03 10:45:00,2025-12-03 12:00:00,2025-12-03 12:00:00,75,15,Meeting,R044,Meeting,5,5.0,4,4.0,0.0,exact_type_exact_floor,Allocated
RB37843,E0980,2025-12-03,2025-12-03 10:15:00,2025-12-03 10:45:00,2025-12-03 11:15:00,2025-12-03 11:45:00,60,30,Meeting,R025,Meeting,4,3.0,8,8.0,30.0,exact_type_nearby_floor,Allocated
RB09276,E0617,2025-12-03,2025-12-03 11:00:00,2025-12-03 11:00:00,2025-12-03 11:45:00,2025-12-03 11:45:00,45,60,Focus,R047,Focus,5,5.0,4,4.0,0.0,exact_type_exact_floor,Allocated
RB17493,E0249,2025-12-03,2025-12-03 11:00:00,2025-12-03 11:00:00,2025-12-03 12:00:00,2025-12-03 12:00:00,60,15,Training,R021,Training,4,3.0,4,4.0,0.0,exact_type_nearby_floor,Allocated
RB18878,E0147,2025-12-03,2025-12-03 10:15:00,2025-12-03 11:00:00,2025-12-03 12:15:00,2025-12-03 13:00:00,120,60,Conference,R008,Meeting,3,1.0,16,16.0,45.0,similar_type_any_floor,Allocated
RB21554,E0023,2025-12-03,2025-12-03 10:30:00,2025-12-03 11:00:00,2025-12-03 12:00:00,2025-12-03 12:30:00,90,30,Training,R018,Training,1,2.0,10,16.0,30.0,exact_type_nearby_floor,Allocated
RB27810,E0918,2025-12-03,2025-12-03 10:15:00,2025-12-03 11:00:00,2025-12-03 11:00:00,2025-12-03 11:45:00,45,60,Focus,R005,Training,1,1.0,12,16.0,45.0,similar_type_exact_floor,Allocated
RB38657,E0862,2025-12-03,2025-12-03 10:30:00,2025-12-03 11:00:00,2025-12-03 11:45:00,2025-12-03 12:15:00,75,120,Training,R049,Training,3,5.0,8,8.0,30.0,exact_type_any_floor,Allocated
RB12782,E0959,2025-12-03,2025-12-03 11:15:00,2025-12-03 11:15:00,2025-12-03 12:45:00,2025-12-03 12:45:00,90,0,Meeting,R038,Meeting,4,4.0,6,8.0,0.0,exact_type_exact_floor,Allocated
RB17260,E0545,2025-12-03,2025-12-03 11:15:00,2025-12-03 11:15:00,2025-12-03 11:45:00,2025-12-03 11:45:00,30,15,Training,R045,Conference,4,5.0,8,8.0,0.0,similar_type_any_floor,Allocated
RB19573,E0463,2025-12-03,2025-12-03 11:30:00,2025-12-03 11:30:00,2025-12-03 12:00:00,2025-12-03 12:00:00,30,0,Conference,R001,Conference,4,1.0,6,8.0,0.0,exact_type_any_floor,Allocated
RB22441,E0098,2025-12-03,2025-12-03 10:30:00,2025-12-03 11:30:00,2025-12-03 11:30:00,2025-12-03 12:30:00,60,60,Training,R034,Conference,2,4.0,10,16.0,60.0,similar_type_any_floor,Allocated
RB30974,E0007,2025-12-03,2025-12-03 10:30:00,2025-12-03 11:30:00,2025-12-03 12:00:00,2025-12-03 13:00:00,90,60,Conference,R041,Focus,4,5.0,10,16.0,60.0,similar_type_any_floor,Allocated
RB32487,E0257,2025-12-03,2025-12-03 10:45:00,2025-12-03 11:30:00,2025-12-03 12:00:00,2025-12-03 12:45:00,75,60,Conference,R006,Focus,1,1.0,10,16.0,45.0,similar_type_exact_floor,Allocated
RB00439,E0037,2025-12-03,2025-12-03 11:30:00,2025-12-03 11:45:00,2025-12-03 12:00:00,2025-12-03 12:15:00,30,15,Conference,R005,Training,1,1.0,10,16.0,15.0,similar_type_exact_floor,Allocated
RB26811,E0034,2025-12-03,2025-12-03 11:45:00,2025-12-03 11:45:00,2025-12-03 13:00:00,2025-12-03 13:00:00,75,30,Meeting,R024,Meeting,4,3.0,8,8.0,0.0,exact_type_nearby_floor,Allocated
RB00553,E0169,2025-12-03,2025-12-03 08:30:00,,2025-12-03 10:15:00,,105,0,Meeting,,,4,,12,,,skipped_no_room_available,Skipped
RB01169,E0910,2025-12-03,2025-12-03 08:45:00,,2025-12-03 10:15:00,,90,30,Focus,,,5,,12,,,skipped_no_room_available,Skipped
RB01367,E0118,2025-12-03,2025-12-03 10:15:00,,2025-12-03 11:15:00,,60,0,Meeting,,,4,,12,,,skipped_no_room_available,Skipped
RB01391,E0124,2025-12-03,2025-12-03 10:30:00,,2025-12-03 11:30:00,,60,0,Meeting,,,2,,8,,,skipped_no_room_available,Skipped
RB03804,E0110,2025-12-03,2025-12-03 09:15:00,,2025-12-03 10:30:00,,75,30,Conference,,,4,,12,,,skipped_no_room_available,Skipped
RB06162,E0863,2025-12-03,2025-12-03 09:45:00,,2025-12-03 11:15:00,,90,15,Focus,,,4,,10,,,skipped_no_room_available,Skipped
RB10711,E0963,2025-12-03,2025-12-03 08:30:00,,2025-12-03 09:45:00,,75,0,Meeting,,,4,,10,,,skipped_no_room_available,Skipped
RB11029,E0144,2025-12-03,2025-12-03 10:15:00,,2025-12-03 11:30:00,,75,30,Meeting,,,1,,12,,,skipped_no_room_available,Skipped
RB11060,E0393,2025-12-03,2025-12-03 09:15:00,,2025-12-03 10:15:00,,60,30,Focus,,,4,,12,,,skipped_no_room_available,Skipped
RB14420,E0309,2025-12-03,2025-12-03 09:00:00,,2025-12-03 10:30:00,,90,30,Focus,,,1,,16,,,skipped_no_room_available,Skipped
RB15283,E0405,2025-12-03,2025-12-03 09:30:00,,2025-12-03 11:00:00,,90,60,Training,,,5,,10,,,skipped_no_room_available,Skipped
RB17108,E0116,2025-12-03,2025-12-03 09:00:00,,2025-12-03 09:30:00,,30,0,Meeting,,,5,,6,,,skipped_no_room_available,Skipped
RB17179,E0483,2025-12-03,2025-12-03 09:30:00,,2025-12-03 10:00:00,,30,30,Meeting,,,3,,16,,,skipped_no_room_available,Skipped
RB17859,E0026,2025-12-03,2025-12-03 09:15:00,,2025-12-03 10:30:00,,75,0,Focus,,,3,,8,,,skipped_no_room_available,Skipped
RB21448,E0558,2025-12-03,2025-12-03 09:30:00,,2025-12-03 10:30:00,,60,30,Conference,,,5,,10,,,skipped_no_room_available,Skipped
RB22178,E0155,2025-12-03,2025-12-03 09:15:00,,2025-12-03 10:45:00,,90,0,Conference,,,1,,6,,,skipped_no_room_available,Skipped
RB22227,E0316,2025-12-03,2025-12-03 10:15:00,,2025-12-03 11:15:00,,60,0,Training,,,4,,2,,,skipped_no_room_available,Skipped
RB22595,E0799,2025-12-03,2025-12-03 09:15:00,,2025-12-03 10:45:00,,90,60,Meeting,,,2,,16,,,skipped_no_room_available,Skipped
RB24674,E0605,2025-12-03,2025-12-03 09:45:00,,2025-12-03 11:15:00,,90,0,Conference,,,2,,12,,,skipped_no_room_available,Skipped
RB26580,E0484,2025-12-03,2025-12-03 10:15:00,,2025-12-03 11:15:00,,60,0,Training,,,2,,8,,,skipped_no_room_available,Skipped
RB26702,E0205,2025-12-03,2025-12-03 10:45:00,,2025-12-03 11:15:00,,30,0,Training,,,4,,6,,,skipped_no_room_available,Skipped
RB28904,E0980,2025-12-03,2025-12-03 10:30:00,,2025-12-03 12:30:00,,120,0,Meeting,,,4,,6,,,skipped_no_room_available,Skipped
RB29447,E0237,2025-12-03,2025-12-03 09:30:00,,2025-12-03 11:00:00,,90,30,Training,,,5,,10,,,skipped_no_room_available,Skipped
RB31316,E0186,2025-12-03,2025-12-03 08:15:00,,2025-12-03 09:15:00,,60,0,Conference,,,3,,12,,,skipped_no_room_available,Skipped
RB31838,E0417,2025-12-03,2025-12-03 08:15:00,,2025-12-03 09:15:00,,60,0,Meeting,,,1,,12,,,skipped_no_room_available,Skipped
RB31894,E0301,2025-12-03,2025-12-03 08:30:00,,2025-12-03 10:00:00,,90,30,Conference,,,5,,10,,,skipped_no_room_available,Skipped
RB32257,E0903,2025-12-03,2025-12-03 10:45:00,,2025-12-03 12:00:00,,75,30,Meeting,,,1,,10,,,skipped_no_room_available,Skipped
RB33937,E0435,2025-12-03,2025-12-03 10:15:00,,2025-12-03 11:45:00,,90,0,Training,,,4,,8,,,skipped_no_room_available,Skipped
RB35786,E0932,2025-12-03,2025-12-03 08:15:00,,2025-12-03 09:30:00,,75,30,Training,,,3,,10,,,skipped_no_room_available,Skipped
RB35916,E0997,2025-12-03,2025-12-03 10:15:00,,2025-12-03 11:30:00,,75,30,Focus,,,5,,10,,,skipped_no_room_available,Skipped
RB35934,E0129,2025-12-03,2025-12-03 10:00:00,,2025-12-03 11:00:00,,60,30,Meeting,,,3,,12,,,skipped_no_room_available,Skipped
RB36243,E0151,2025-12-03,2025-12-03 09:45:00,,2025-12-03 11:00:00,,75,0,Focus,,,5,,10,,,skipped_no_room_available,Skipped
RB36591,E0169,2025-12-03,2025-12-03 09:00:00,,2025-12-03 10:15:00,,75,0,Conference,,,3,,12,,,skipped_no_room_available,Skipped
RB37093,E0198,2025-12-03,2025-12-03 10:30:00,,2025-12-03 12:15:00,,105,15,Meeting,,,4,,10,,,skipped_no_room_available,Skipped
RB38141,E0396,2025-12-03,2025-12-03 09:45:00,,2025-12-03 10:30:00,,45,30,Conference,,,2,,12,,,skipped_no_room_available,Skipped
RB00061,E0157,2025-12-04,2025-12-04 08:00:00,2025-12-04 08:00:00,2025-12-04 09:30:00,2025-12-04 09:30:00,90,30,Meeting,R003,Meeting,1,1.0,2,8.0,0.0,exact_type_exact_floor,Allocated
RB02185,E0208,2025-12-04,2025-12-04 08:00:00,2025-12-04 08:00:00,2025-12-04 09:00:00,2025-12-04 09:00:00,60,30,Meeting,R038,Meeting,4,4.0,8,8.0,0.0,exact_type_exact_floor,Allocated
RB02567,E0523,2025-12-04,2025-12-04 08:00:00,2025-12-04 08:00:00,2025-12-04 09:15:00,2025-12-04 09:15:00,75,15,Meeting,R008,Meeting,3,1.0,10,16.0,0.0,exact_type_any_floor,Allocated
RB05778,E0990,2025-12-04,2025-12-04 08:00:00,2025-12-04 08:00:00,2025-12-04 09:30:00,2025-12-04 09:30:00,90,0,Training,R005,Training,1,1.0,12,16.0,0.0,exact_type_exact_floor,Allocated
RB14423,E0767,2025-12-04,2025-12-04 08:00:00,2025-12-04 08:00:00,2025-12-04 09:30:00,2025-12-04 09:30:00,90,0,Meeting,R039,Meeting,4,4.0,2,4.0,0.0,exact_type_exact_floor,Allocated
RB18149,E0741,2025-12-04,2025-12-04 08:00:00,2025-12-04 08:00:00,2025-12-04 09:30:00,2025-12-04 09:30:00,90,0,Focus,R041,Focus,4,5.0,10,16.0,0.0,exact_type_nearby_floor,Allocated
RB19239,E0520,2025-12-04,2025-12-04 08:00:00,2025-12-04 08:00:00,2025-12-04 09:30:00,2025-12-04 09:30:00,90,60,Focus,R006,Focus,1,1.0,10,16.0,0.0,exact_type_exact_floor,Allocated
RB19935,E0585,2025-12-04,2025-12-04 08:00:00,2025-12-04 08:00:00,2025-12-04 09:00:00,2025-12-04 09:00:00,60,60,Conference,R001,Conference,1,1.0,6,8.0,0.0,exact_type_exact_floor,Allocated
RB20650,E0937,2025-12-04,2025-12-04 08:00:00,2025-12-04 08:00:00,2025-12-04 09:45:00,2025-12-04 09:45:00,105,30,Conference,R034,Conference,4,4.0,10,16.0,0.0,exact_type_exact_floor,Allocated
RB33336,E0135,2025-12-04,2025-12-04 08:00:00,2025-12-04 08:00:00,2025-12-04 09:00:00,2025-12-04 09:00:00,60,120,Meeting,R004,Meeting,2,1.0,6,8.0,0.0,exact_type_nearby_floor,Allocated
RB35235,E0263,2025-12-04,2025-12-04 08:00:00,2025-12-04 08:00:00,2025-12-04 09:00:00,2025-12-04 09:00:00,60,30,Meeting,R024,Meeting,5,3.0,8,8.0,0.0,exact_type_any_floor,Allocated
RB38087,E0300,2025-12-04,2025-12-04 08:00:00,2025-12-04 08:00:00,2025-12-04 09:00:00,2025-12-04 09:00:00,60,30,Conference,R031,Conference,4,4.0,4,4.0,0.0,exact_type_exact_floor,Allocated
RB38850,E0448,2025-12-04,2025-12-04 08:00:00,2025-12-04 08:00:00,2025-12-04 08:30:00,2025-12-04 08:30:00,30,30,Focus,R011,Focus,2,2.0,4,8.0,0.0,exact_type_exact_floor,Allocated
RB00871,E0569,2025-12-04,2025-12-04 08:15:00,2025-12-04 08:15:00,2025-12-04 08:45:00,2025-12-04 08:45:00,30,0,Focus,R016,Focus,2,2.0,4,4.0,0.0,exact_type_exact_floor,Allocated
RB01456,E0045,2025-12-04,2025-12-04 08:15:00,2025-12-04 08:15:00,2025-12-04 09:15:00,2025-12-04 09:15:00,60,0,Conference,R023,Conference,4,3.0,2,8.0,0.0,exact_type_nearby_floor,Allocated
RB03344,E0590,2025-12-04,2025-12-04 08:15:00,2025-12-04 08:15:00,2025-12-04 09:45:00,2025-12-04 09:45:00,90,120,Focus,R018,Training,3,2.0,10,16.0,0.0,similar_type_any_floor,Allocated
RB08572,E0973,2025-12-04,2025-12-04 08:15:00,2025-12-04 08:15:00,2025-12-04 09:45:00,2025-12-04 09:45:00,90,0,Focus,R027,Focus,3,3.0,8,8.0,0.0,exact_type_exact_floor,Allocated
RB14531,E0722,2025-12-04,2025-12-04 08:15:00,2025-12-04 08:15:00,2025-12-04 09:30:00,2025-12-04 09:30:00,75,15,Meeting,R025,Meeting,4,3.0,8,8.0,0.0,exact_type_nearby_floor,Allocated
RB17775,E0508,2025-12-04,2025-12-04 08:15:00,2025-12-04 08:15:00,2025-12-04 09:45:00,2025-12-04 09:45:00,90,30,Conference,R040,Training,5,4.0,12,16.0,0.0,similar_type_any_floor,Allocated
RB25278,E0700,2025-12-04,2025-12-04 08:15:00,2025-12-04 08:15:00,2025-12-04 08:45:00,2025-12-04 08:45:00,30,30,Focus,R017,Focus,2,2.0,4,8.0,0.0,exact_type_exact_floor,Allocated
RB31384,E0032,2025-12-04,2025-12-04 08:15:00,2025-12-04 08:15:00,2025-12-04 09:15:00,2025-12-04 09:15:00,60,60,Meeting,R044,Meeting,5,5.0,4,4.0,0.0,exact_type_exact_floor,Allocated
RB00066,E0295,2025-12-04,2025-12-04 08:30:00,2025-12-04 08:30:00,2025-12-04 10:00:00,2025-12-04 10:00:00,90,120,Conference,R045,Conference,4,5.0,6,8.0,0.0,exact_type_nearby_floor,Allocated
RB01247,E0971,2025-12-04,2025-12-04 08:30:00,2025-12-04 08:30:00,2025-12-04 10:00:00,2025-12-04 10:00:00,90,30,Conference,R012,Conference,2,2.0,4,4.0,0.0,exact_type_exact_floor,Allocated
RB05969,E0618,2025-12-04,2025-12-04 08:30:00,2025-12-04 08:30:00,2025-12-04 09:30:00,2025-12-04 09:30:00,60,0,Conference,R015,Conference,4,2.0,6,8.0,0.0,exact_type_any_floor,Allocated
RB10859,E0998,2025-12-04,2025-12-04 08:30:00,2025-12-04 08:30:00,2025-12-04 09:45:00,2025-12-04 09:45:00,75,60,Focus,R043,Focus,5,5.0,2,8.0,0.0,exact_type_exact_floor,Allocated
RB23387,E0171,2025-12-04,2025-12-04 08:30:00,2025-12-04 08:30:00,2025-12-04 10:15:00,2025-12-04 10:15:00,105,15,Meeting,R011,Focus,2,2.0,8,8.0,0.0,similar_type_exact_floor,Allocated
RB23922,E0243,2025-12-04,2025-12-04 08:30:00,2025-12-04 08:30:00,2025-12-04 09:15:00,2025-12-04 09:15:00,45,30,Focus,R050,Focus,4,5.0,6,8.0,0.0,exact_type_nearby_floor,Allocated
RB26532,E0780,2025-12-04,2025-12-04 08:30:00,2025-12-04 08:30:00,2025-12-04 10:00:00,2025-12-04 10:00:00,90,30,Focus,R020,Focus,2,2.0,8,8.0,0.0,exact_type_exact_floor,Allocated
RB35350,E0359,2025-12-04,2025-12-04 08:30:00,2025-12-04 08:30:00,2025-12-04 10:00:00,2025-12-04 10:00:00,90,30,Training,R033,Training,4,4.0,2,4.0,0.0,exact_type_exact_floor,Allocated
RB35802,E0047,2025-12-04,2025-12-04 08:30:00,2025-12-04 08:30:00,2025-12-04 09:00:00,2025-12-04 09:00:00,30,15,Conference,R042,Conference,4,5.0,4,4.0,0.0,exact_type_nearby_floor,Allocated
RB00225,E0256,2025-12-04,2025-12-04 09:00:00,2025-12-04 09:00:00,2025-12-04 10:30:00,2025-12-04 10:30:00,90,30,Focus,R022,Focus,3,3.0,2,4.0,0.0,exact_type_exact_floor,Allocated
RB00587,E0356,2025-12-04,2025-12-04 09:00:00,2025-12-04 09:00:00,2025-12-04 10:00:00,2025-12-04 10:00:00,60,0,Focus,R016,Focus,2,2.0,2,4.0,0.0,exact_type_exact_floor,Allocated
RB04617,E0804,2025-12-04,2025-12-04 09:00:00,2025-12-04 09:00:00,2025-12-04 11:00:00,2025-12-04 11:00:00,120,60,Meeting,R038,Meeting,4,4.0,2,8.0,0.0,exact_type_exact_floor,Allocated
RB10281,E0013,2025-12-04,2025-12-04 09:00:00,2025-12-04 09:00:00,2025-12-04 10:00:00,2025-12-04 10:00:00,60,60,Conference,R001,Conference,1,1.0,6,8.0,0.0,exact_type_exact_floor,Allocated
RB11337,E0095,2025-12-04,2025-12-04 09:00:00,2025-12-04 09:00:00,2025-12-04 09:30:00,2025-12-04 09:30:00,30,0,Meeting,R004,Meeting,1,1.0,2,8.0,0.0,exact_type_exact_floor,Allocated
RB20832,E0768,2025-12-04,2025-12-04 09:00:00,2025-12-04 09:00:00,2025-12-04 10:30:00,2025-12-04 10:30:00,90,0,Conference,R007,Conference,1,1.0,6,8.0,0.0,exact_type_exact_floor,Allocated
RB27103,E0970,2025-12-04,2025-12-04 09:00:00,2025-12-04 09:00:00,2025-12-04 10:15:00,2025-12-04 10:15:00,75,30,Focus,R017,Focus,2,2.0,4,8.0,0.0,exact_type_exact_floor,Allocated
RB32211,E0398,2025-12-04,2025-12-04 09:00:00,2025-12-04 09:00:00,2025-12-04 10:30:00,2025-12-04 10:30:00,90,0,Training,R021,Training,1,3.0,4,4.0,0.0,exact_type_any_floor,Allocated
RB32220,E0293,2025-12-04,2025-12-04 09:00:00,2025-12-04 09:00:00,2025-12-04 10:30:00,2025-12-04 10:30:00,90,0,Focus,R047,Focus,5,5.0,2,4.0,0.0,exact_type_exact_floor,Allocated
