booking_id,employee_id,booking_date,requested_start_datetime,requested_end_datetime,requested_duration_minutes,requested_room_type,requested_capacity,max_time_flexibility_minutes,requested_floor
RB15904,E0183,2025-11-26,2025-11-26 08:30:00,2025-11-26 09:30:00,60,Meeting,4,0,1
RB20556,E0931,2025-11-26,2025-11-26 08:30:00,2025-11-26 09:00:00,30,Conference,4,30,4
RB22057,E0968,2025-11-26,2025-11-26 08:30:00,2025-11-26 09:45:00,75,Meeting,8,15,5
RB24266,E0398,2025-11-26,2025-11-26 08:30:00,2025-11-26 09:15:00,45,Training,2,60,1
RB28018,E0116,2025-11-26,2025-11-26 08:30:00,2025-11-26 09:00:00,30,Meeting,8,30,4
RB28654,E0266,2025-11-26,2025-11-26 08:30:00,2025-11-26 09:45:00,75,Meeting,6,60,3
RB35612,E0401,2025-11-26,2025-11-26 08:30:00,2025-11-26 09:00:00,30,Meeting,10,120,3
RB36378,E0375,2025-11-26,2025-11-26 08:30:00,2025-11-26 09:30:00,60,Focus,16,30,5
RB37155,E0662,2025-11-26,2025-11-26 08:30:00,2025-11-26 10:30:00,120,Conference,8,120,3
RB05658,E0739,2025-11-26,2025-11-26 08:45:00,2025-11-26 09:45:00,60,Meeting,4,30,1
RB07744,E0915,2025-11-26,2025-11-26 08:45:00,2025-11-26 09:45:00,60,Training,8,0,5
RB09465,E0590,2025-11-26,2025-11-26 08:45:00,2025-11-26 09:15:00,30,Meeting,12,0,2
RB23707,E0197,2025-11-26,2025-11-26 08:45:00,2025-11-26 09:15:00,30,Training,10,30,4
RB25731,E0170,2025-11-26,2025-11-26 08:45:00,2025-11-26 09:45:00,60,Meeting,6,60,2
RB01828,E0435,2025-11-26,2025-11-26 09:00:00,2025-11-26 09:45:00,45,Meeting,10,120,3
RB02315,E0346,2025-11-26,2025-11-26 09:00:00,2025-11-26 09:45:00,45,Conference,8,15,3
RB12807,E0794,2025-11-26,2025-11-26 09:00:00,2025-11-26 10:30:00,90,Meeting,10,60,2
RB17403,E0607,2025-11-26,2025-11-26 09:00:00,2025-11-26 11:00:00,120,Meeting,10,15,2
RB24144,E0938,2025-11-26,2025-11-26 09:00:00,2025-11-26 10:30:00,90,Conference,4,60,5
RB24892,E0073,2025-11-26,2025-11-26 09:00:00,2025-11-26 10:00:00,60,Training,4,120,1
RB25870,E0638,2025-11-26,2025-11-26 09:00:00,2025-11-26 10:30:00,90,Training,6,60,4
RB26455,E0712,2025-11-26,2025-11-26 09:00:00,2025-11-26 09:45:00,45,Meeting,4,30,4
RB32183,E0092,2025-11-26,2025-11-26 09:00:00,2025-11-26 10:00:00,60,Meeting,10,15,2
RB32676,E0860,2025-11-26,2025-11-26 09:00:00,2025-11-26 10:15:00,75,Training,8,30,5
RB34803,E0394,2025-11-26,2025-11-26 09:00:00,2025-11-26 11:00:00,120,Training,12,120,3
RB35931,E0677,2025-11-26,2025-11-26 09:00:00,2025-11-26 09:30:00,30,Conference,10,0,4
RB38690,E0013,2025-11-26,2025-11-26 09:00:00,2025-11-26 10:00:00,60,Meeting,4,15,1
RB39206,E0639,2025-11-26,2025-11-26 09:00:00,2025-11-26 10:30:00,90,Meeting,4,0,3
RB04316,E0331,2025-11-26,2025-11-26 09:15:00,2025-11-26 10:15:00,60,Focus,2,15,2
RB04513,E0977,2025-11-26,2025-11-26 09:15:00,2025-11-26 10:45:00,90,Conference,2,60,3
RB04886,E0965,2025-11-26,2025-11-26 09:15:00,2025-11-26 10:45:00,90,Meeting,16,60,3
RB12063,E0653,2025-11-26,2025-11-26 09:15:00,2025-11-26 10:30:00,75,Meeting,12,30,1
RB12823,E0090,2025-11-26,2025-11-26 09:15:00,2025-11-26 11:00:00,105,Meeting,16,0,4
RB15360,E0603,2025-11-26,2025-11-26 09:15:00,2025-11-26 10:30:00,75,Training,2,0,2
RB19903,E0269,2025-11-26,2025-11-26 09:15:00,2025-11-26 10:15:00,60,Conference,8,30,5
RB20246,E0169,2025-11-26,2025-11-26 09:15:00,2025-11-26 11:00:00,105,Focus,12,30,3
RB21282,E0815,2025-11-26,2025-11-26 09:15:00,2025-11-26 10:30:00,75,Focus,16,0,3
RB24073,E0661,2025-11-26,2025-11-26 09:15:00,2025-11-26 10:45:00,90,Meeting,2,120,4
RB26232,E0517,2025-11-26,2025-11-26 09:15:00,2025-11-26 10:15:00,60,Focus,4,15,2
RB26700,E0662,2025-11-26,2025-11-26 09:15:00,2025-11-26 10:15:00,60,Meeting,6,15,4
RB26884,E0905,2025-11-26,2025-11-26 09:15:00,2025-11-26 11:15:00,120,Training,8,30,4
RB27370,E0873,2025-11-26,2025-11-26 09:15:00,2025-11-26 10:30:00,75,Meeting,2,30,3
RB27795,E0521,2025-11-26,2025-11-26 09:15:00,2025-11-26 10:30:00,75,Conference,6,0,4
RB28853,E0673,2025-11-26,2025-11-26 09:15:00,2025-11-26 10:45:00,90,Conference,2,15,5
RB30583,E0650,2025-11-26,2025-11-26 09:15:00,2025-11-26 10:30:00,75,Conference,8,30,2
RB31549,E0572,2025-11-26,2025-11-26 09:15:00,2025-11-26 09:45:00,30,Conference,6,0,5
RB31719,E0474,2025-11-26,2025-11-26 09:15:00,2025-11-26 10:15:00,60,Meeting,12,120,4
RB32930,E0299,2025-11-26,2025-11-26 09:15:00,2025-11-26 10:45:00,90,Training,10,120,3
RB35878,E0691,2025-11-26,2025-11-26 09:15:00,2025-11-26 10:45:00,90,Meeting,12,60,5
RB37869,E0263,2025-11-26,2025-11-26 09:15:00,2025-11-26 10:30:00,75,Meeting,6,30,3
RB38043,E0180,2025-11-26,2025-11-26 09:15:00,2025-11-26 10:30:00,75,Conference,4,0,3
RB38911,E0161,2025-11-26,2025-11-26 09:15:00,2025-11-26 10:15:00,60,Focus,4,0,4
RB39364,E0595,2025-11-26,2025-11-26 09:15:00,2025-11-26 09:45:00,30,Focus,10,60,1
RB02405,E0942,2025-11-26,2025-11-26 09:30:00,2025-11-26 10:30:00,60,Meeting,4,30,4
RB03457,E0067,2025-11-26,2025-11-26 09:30:00,2025-11-26 11:00:00,90,Meeting,6,0,5
RB05706,E0160,2025-11-26,2025-11-26 09:30:00,2025-11-26 10:30:00,60,Conference,6,60,4
RB09766,E0792,2025-11-26,2025-11-26 09:30:00,2025-11-26 10:15:00,45,Conference,6,60,3
RB11268,E0126,2025-11-26,2025-11-26 09:30:00,2025-11-26 11:00:00,90,Conference,8,0,4
RB12089,E0425,2025-11-26,2025-11-26 09:30:00,2025-11-26 10:30:00,60,Meeting,16,120,5
RB15120,E0920,2025-11-26,2025-11-26 09:30:00,2025-11-26 10:15:00,45,Meeting,16,30,5
RB21735,E0575,2025-11-26,2025-11-26 09:30:00,2025-11-26 10:30:00,60,Meeting,12,15,5
RB24796,E0593,2025-11-26,2025-11-26 09:30:00,2025-11-26 10:30:00,60,Meeting,16,15,3
RB25132,E0420,2025-11-26,2025-11-26 09:30:00,2025-11-26 10:30:00,60,Conference,16,120,1
RB26483,E0239,2025-11-26,2025-11-26 09:30:00,2025-11-26 10:45:00,75,Meeting,12,0,5
RB29513,E0047,2025-11-26,2025-11-26 09:30:00,2025-11-26 10:45:00,75,Conference,4,120,4
RB36710,E0552,2025-11-26,2025-11-26 09:30:00,2025-11-26 11:00:00,90,Focus,2,15,2
RB39517,E0533,2025-11-26,2025-11-26 09:30:00,2025-11-26 11:15:00,105,Conference,6,30,4
RB01492,E0114,2025-11-26,2025-11-26 09:45:00,2025-11-26 11:00:00,75,Conference,8,30,5
RB04799,E0153,2025-11-26,2025-11-26 09:45:00,2025-11-26 10:45:00,60,Conference,8,15,2
RB12648,E0197,2025-11-26,2025-11-26 09:45:00,2025-11-26 10:45:00,60,Training,4,15,3
RB26510,E0741,2025-11-26,2025-11-26 09:45:00,2025-11-26 10:45:00,60,Focus,8,60,5
RB28600,E0887,2025-11-26,2025-11-26 09:45:00,2025-11-26 10:45:00,60,Conference,16,0,3
RB33395,E0185,2025-11-26,2025-11-26 09:45:00,2025-11-26 10:15:00,30,Training,8,120,1
RB34340,E0486,2025-11-26,2025-11-26 09:45:00,2025-11-26 10:45:00,60,Conference,8,15,1
RB00198,E0431,2025-11-26,2025-11-26 10:00:00,2025-11-26 10:45:00,45,Conference,4,30,3
RB01929,E0514,2025-11-26,2025-11-26 10:00:00,2025-11-26 11:00:00,60,Training,2,30,4
RB04577,E0593,2025-11-26,2025-11-26 10:00:00,2025-11-26 11:30:00,90,Meeting,8,60,3
RB07014,E0025,2025-11-26,2025-11-26 10:00:00,2025-11-26 11:15:00,75,Meeting,8,60,4
RB09764,E0726,2025-11-26,2025-11-26 10:00:00,2025-11-26 11:15:00,75,Meeting,4,60,4
RB18835,E0925,2025-11-26,2025-11-26 10:00:00,2025-11-26 10:30:00,30,Meeting,4,15,3
RB22295,E0268,2025-11-26,2025-11-26 10:00:00,2025-11-26 10:30:00,30,Meeting,6,120,4
RB26603,E0498,2025-11-26,2025-11-26 10:00:00,2025-11-26 11:30:00,90,Meeting,8,30,5
RB37334,E0562,2025-11-26,2025-11-26 10:00:00,2025-11-26 10:45:00,45,Meeting,16,30,1
RB01125,E0505,2025-11-26,2025-11-26 10:15:00,2025-11-26 12:00:00,105,Meeting,10,60,3
RB01847,E0535,2025-11-26,2025-11-26 10:15:00,2025-11-26 11:15:00,60,Meeting,4,0,4
RB03337,E0304,2025-11-26,2025-11-26 10:15:00,2025-11-26 11:45:00,90,Conference,8,0,5
RB05545,E0124,2025-11-26,2025-11-26 10:15:00,2025-11-26 11:30:00,75,Conference,6,60,2
RB07136,E0755,2025-11-26,2025-11-26 10:15:00,2025-11-26 11:45:00,90,Focus,16,0,2
RB13622,E0281,2025-11-26,2025-11-26 10:15:00,2025-11-26 11:00:00,45,Meeting,8,15,1
RB19772,E0522,2025-11-26,2025-11-26 10:15:00,2025-11-26 11:30:00,75,Meeting,8,30,1
RB24312,E0108,2025-11-26,2025-11-26 10:15:00,2025-11-26 11:30:00,75,Meeting,6,30,3
RB25434,E0046,2025-11-26,2025-11-26 10:15:00,2025-11-26 11:30:00,75,Conference,2,15,5
RB27089,E0807,2025-11-26,2025-11-26 10:15:00,2025-11-26 12:15:00,120,Training,6,30,5
RB28980,E0815,2025-11-26,2025-11-26 10:15:00,2025-11-26 11:15:00,60,Focus,16,15,3
RB32667,E0088,2025-11-26,2025-11-26 10:15:00,2025-11-26 11:00:00,45,Conference,4,0,1
RB34064,E0558,2025-11-26,2025-11-26 10:15:00,2025-11-26 11:00:00,45,Conference,10,0,4
RB04790,E0028,2025-11-26,2025-11-26 10:30:00,2025-11-26 12:15:00,105,Conference,2,60,2
RB09600,E0063,2025-11-26,2025-11-26 10:30:00,2025-11-26 11:30:00,60,Conference,2,0,5
RB10377,E0959,2025-11-26,2025-11-26 10:30:00,2025-11-26 11:30:00,60,Meeting,4,30,4
RB17044,E0467,2025-11-26,2025-11-26 10:30:00,2025-11-26 11:30:00,60,Meeting,8,60,4
RB17785,E0656,2025-11-26,2025-11-26 10:30:00,2025-11-26 12:00:00,90,Focus,10,60,5
RB17816,E0408,2025-11-26,2025-11-26 10:30:00,2025-11-26 11:30:00,60,Meeting,6,15,4
RB22791,E0353,2025-11-26,2025-11-26 10:30:00,2025-11-26 11:30:00,60,Meeting,4,120,4
RB33905,E0463,2025-11-26,2025-11-26 10:30:00,2025-11-26 12:00:00,90,Conference,6,60,4
RB35993,E0757,2025-11-26,2025-11-26 10:30:00,2025-11-26 12:15:00,105,Conference,6,60,2
RB36366,E0888,2025-11-26,2025-11-26 10:30:00,2025-11-26 12:00:00,90,Meeting,8,15,4
RB01951,E0053,2025-11-26,2025-11-26 10:45:00,2025-11-26 12:15:00,90,Focus,4,0,5
RB13779,E0056,2025-11-26,2025-11-26 10:45:00,2025-11-26 12:15:00,90,Meeting,8,15,2
RB15749,E0434,2025-11-26,2025-11-26 10:45:00,2025-11-26 12:00:00,75,Focus,12,0,2
RB24484,E0191,2025-11-26,2025-11-26 10:45:00,2025-11-26 12:00:00,75,Focus,8,30,4
RB24587,E0140,2025-11-26,2025-11-26 10:45:00,2025-11-26 12:15:00,90,Conference,12,30,1
RB26068,E0583,2025-11-26,2025-11-26 10:45:00,2025-11-26 12:15:00,90,Meeting,8,15,4
RB28839,E0363,2025-11-26,2025-11-26 10:45:00,2025-11-26 12:00:00,75,Meeting,4,0,2
RB36878,E0372,2025-11-26,2025-11-26 10:45:00,2025-11-26 11:45:00,60,Conference,12,30,2
RB27362,E0070,2025-11-26,2025-11-26 11:00:00,2025-11-26 12:30:00,90,Focus,2,120,2
RB30647,E0855,2025-11-26,2025-11-26 11:00:00,2025-11-26 12:00:00,60,Meeting,2,0,4
RB35354,E0071,2025-11-26,2025-11-26 11:00:00,2025-11-26 11:30:00,30,Meeting,2,0,1
RB10209,E0961,2025-11-26,2025-11-26 11:15:00,2025-11-26 12:45:00,90,Conference,2,30,1
RB19767,E0324,2025-11-26,2025-11-26 11:15:00,2025-11-26 11:45:00,30,Meeting,10,60,4
RB28549,E0888,2025-11-26,2025-11-26 11:15:00,2025-11-26 12:00:00,45,Meeting,8,30,4
RB13855,E0205,2025-11-26,2025-11-26 11:30:00,2025-11-26 13:00:00,90,Training,6,120,4
RB16296,E0665,2025-11-26,2025-11-26 11:30:00,2025-11-26 12:30:00,60,Conference,8,30,5
RB33797,E0382,2025-11-26,2025-11-26 11:45:00,2025-11-26 13:15:00,90,Meeting,4,15,5
RB03232,E0221,2025-11-27,2025-11-27 08:00:00,2025-11-27 09:00:00,60,Conference,8,30,5
RB17728,E0189,2025-11-27,2025-11-27 08:00:00,2025-11-27 09:30:00,90,Conference,10,120,4
RB18141,E0875,2025-11-27,2025-11-27 08:00:00,2025-11-27 10:00:00,120,Focus,8,120,2
RB23080,E0137,2025-11-27,2025-11-27 08:00:00,2025-11-27 08:30:00,30,Meeting,2,0,2
RB27657,E0315,2025-11-27,2025-11-27 08:00:00,2025-11-27 09:30:00,90,Meeting,12,30,3
RB28879,E0301,2025-11-27,2025-11-27 08:00:00,2025-11-27 09:15:00,75,Conference,8,30,3
RB29231,E0659,2025-11-27,2025-11-27 08:00:00,2025-11-27 09:00:00,60,Meeting,2,120,2
RB32686,E0829,2025-11-27,2025-11-27 08:00:00,2025-11-27 09:45:00,105,Meeting,10,60,4
RB05448,E0848,2025-11-27,2025-11-27 08:15:00,2025-11-27 09:30:00,75,Meeting,4,60,4
RB06283,E0591,2025-11-27,2025-11-27 08:15:00,2025-11-27 09:45:00,90,Conference,10,0,4
RB06696,E0827,2025-11-27,2025-11-27 08:15:00,2025-11-27 09:30:00,75,Training,2,60,5
RB12081,E0827,2025-11-27,2025-11-27 08:15:00,2025-11-27 10:00:00,105,Meeting,10,0,1
RB13021,E0266,2025-11-27,2025-11-27 08:15:00,2025-11-27 09:15:00,60,Meeting,4,0,2
RB14050,E0751,2025-11-27,2025-11-27 08:15:00,2025-11-27 10:15:00,120,Meeting,8,120,4
RB14427,E0441,2025-11-27,2025-11-27 08:15:00,2025-11-27 09:30:00,75,Conference,6,15,5
RB14856,E0286,2025-11-27,2025-11-27 08:15:00,2025-11-27 09:15:00,60,Meeting,2,30,1
RB15733,E0604,2025-11-27,2025-11-27 08:15:00,2025-11-27 10:15:00,120,Conference,12,60,4
RB21971,E0055,2025-11-27,2025-11-27 08:15:00,2025-11-27 10:15:00,120,Conference,4,120,3
RB23307,E0300,2025-11-27,2025-11-27 08:15:00,2025-11-27 09:30:00,75,Conference,2,30,3
RB23388,E0279,2025-11-27,2025-11-27 08:15:00,2025-11-27 09:15:00,60,Training,6,0,5
RB33594,E0019,2025-11-27,2025-11-27 08:15:00,2025-11-27 09:30:00,75,Meeting,16,30,3
RB34265,E0058,2025-11-27,2025-11-27 08:15:00,2025-11-27 09:45:00,90,Meeting,16,60,2
RB35370,E0870,2025-11-27,2025-11-27 08:15:00,2025-11-27 09:30:00,75,Meeting,12,60,4
RB00007,E0681,2025-11-27,2025-11-27 08:30:00,2025-11-27 10:00:00,90,Focus,12,30,3
RB05132,E0787,2025-11-27,2025-11-27 08:30:00,2025-11-27 10:00:00,90,Meeting,2,0,1
RB06789,E0923,2025-11-27,2025-11-27 08:30:00,2025-11-27 10:30:00,120,Meeting,6,0,1
RB12145,E0870,2025-11-27,2025-11-27 08:30:00,2025-11-27 10:00:00,90,Meeting,10,30,4
RB17748,E0801,2025-11-27,2025-11-27 08:30:00,2025-11-27 09:45:00,75,Conference,4,60,1
RB21630,E0842,2025-11-27,2025-11-27 08:30:00,2025-11-27 09:30:00,60,Focus,6,0,1
RB22153,E0591,2025-11-27,2025-11-27 08:30:00,2025-11-27 09:15:00,45,Conference,10,30,4
RB29265,E0504,2025-11-27,2025-11-27 08:30:00,2025-11-27 09:30:00,60,Meeting,6,60,2
RB33242,E0735,2025-11-27,2025-11-27 08:30:00,2025-11-27 09:00:00,30,Meeting,12,30,1
RB36829,E0818,2025-11-27,2025-11-27 08:30:00,2025-11-27 09:45:00,75,Conference,10,15,1
RB37121,E0503,2025-11-27,2025-11-27 08:30:00,2025-11-27 09:30:00,60,Training,2,0,3
RB37565,E0120,2025-11-27,2025-11-27 08:30:00,2025-11-27 09:15:00,45,Focus,6,120,2
RB38310,E0944,2025-11-27,2025-11-27 08:30:00,2025-11-27 09:30:00,60,Focus,8,15,5
RB00249,E0269,2025-11-27,2025-11-27 08:45:00,2025-11-27 10:30:00,105,Focus,10,30,5
RB03259,E0111,2025-11-27,2025-11-27 08:45:00,2025-11-27 10:15:00,90,Focus,6,0,2
RB04170,E0286,2025-11-27,2025-11-27 08:45:00,2025-11-27 10:15:00,90,Training,8,15,1
RB05263,E0574,2025-11-27,2025-11-27 08:45:00,2025-11-27 10:00:00,75,Training,4,30,1
RB15444,E0130,2025-11-27,2025-11-27 08:45:00,2025-11-27 09:45:00,60,Meeting,6,15,2
RB18539,E0051,2025-11-27,2025-11-27 08:45:00,2025-11-27 09:45:00,60,Meeting,4,60,3
RB30080,E0308,2025-11-27,2025-11-27 08:45:00,2025-11-27 09:15:00,30,Meeting,8,0,1
RB33331,E0414,2025-11-27,2025-11-27 08:45:00,2025-11-27 09:30:00,45,Conference,10,120,3
RB35175,E0032,2025-11-27,2025-11-27 08:45:00,2025-11-27 10:45:00,120,Meeting,4,30,5
RB08018,E0845,2025-11-27,2025-11-27 09:00:00,2025-11-27 10:30:00,90,Training,2,0,2
RB12695,E0168,2025-11-27,2025-11-27 09:00:00,2025-11-27 10:30:00,90,Meeting,2,15,5
RB17946,E0113,2025-11-27,2025-11-27 09:00:00,2025-11-27 10:30:00,90,Conference,4,30,3
RB19880,E0067,2025-11-27,2025-11-27 09:00:00,2025-11-27 09:45:00,45,Meeting,6,0,1
RB23038,E0955,2025-11-27,2025-11-27 09:00:00,2025-11-27 10:00:00,60,Focus,4,0,4
RB29305,E0260,2025-11-27,2025-11-27 09:00:00,2025-11-27 09:30:00,30,Conference,6,60,1
RB29597,E0906,2025-11-27,2025-11-27 09:00:00,2025-11-27 10:00:00,60,Conference,10,15,4
RB31390,E0245,2025-11-27,2025-11-27 09:00:00,2025-11-27 10:00:00,60,Meeting,2,0,2
RB33862,E0398,2025-11-27,2025-11-27 09:00:00,2025-11-27 09:30:00,30,Focus,4,15,1
RB33939,E0074,2025-11-27,2025-11-27 09:00:00,2025-11-27 09:45:00,45,Conference,16,0,4
RB34409,E0301,2025-11-27,2025-11-27 09:00:00,2025-11-27 10:00:00,60,Conference,8,30,3
RB37096,E0484,2025-11-27,2025-11-27 09:00:00,2025-11-27 10:15:00,75,Training,10,15,4
RB37159,E0371,2025-11-27,2025-11-27 09:00:00,2025-11-27 10:15:00,75,Conference,6,60,1
RB39278,E0913,2025-11-27,2025-11-27 09:00:00,2025-11-27 09:30:00,30,Conference,6,0,3
RB39981,E0084,2025-11-27,2025-11-27 09:00:00,2025-11-27 10:00:00,60,Training,4,30,2
RB02129,E0304,2025-11-27,2025-11-27 09:15:00,2025-11-27 10:45:00,90,Conference,8,0,5
RB03179,E0067,2025-11-27,2025-11-27 09:15:00,2025-11-27 10:00:00,45,Meeting,6,15,5
RB08133,E0735,2025-11-27,2025-11-27 09:15:00,2025-11-27 10:45:00,90,Meeting,16,15,2
RB10155,E0706,2025-11-27,2025-11-27 09:15:00,2025-11-27 10:45:00,90,Conference,4,60,5
RB12137,E0831,2025-11-27,2025-11-27 09:15:00,2025-11-27 10:30:00,75,Meeting,2,60,4
RB13817,E0860,2025-11-27,2025-11-27 09:15:00,2025-11-27 10:45:00,90,Focus,10,15,5
RB14534,E0283,2025-11-27,2025-11-27 09:15:00,2025-11-27 10:15:00,60,Training,10,120,5
RB15414,E0976,2025-11-27,2025-11-27 09:15:00,2025-11-27 10:00:00,45,Focus,6,15,3
RB17681,E0172,2025-11-27,2025-11-27 09:15:00,2025-11-27 10:45:00,90,Meeting,2,0,3
RB17761,E0642,2025-11-27,2025-11-27 09:15:00,2025-11-27 10:00:00,45,Meeting,12,60,3
RB19650,E0127,2025-11-27,2025-11-27 09:15:00,2025-11-27 10:45:00,90,Conference,2,60,1
RB19986,E0722,2025-11-27,2025-11-27 09:15:00,2025-11-27 10:45:00,90,Meeting,6,60,4
RB20047,E0924,2025-11-27,2025-11-27 09:15:00,2025-11-27 11:15:00,120,Training,16,0,5
RB25053,E0937,2025-11-27,2025-11-27 09:15:00,2025-11-27 10:15:00,60,Conference,4,60,4
RB25886,E0379,2025-11-27,2025-11-27 09:15:00,2025-11-27 10:00:00,45,Meeting,16,15,1
RB26871,E0794,2025-11-27,2025-11-27 09:15:00,2025-11-27 11:00:00,105,Training,6,60,2
RB27097,E0265,2025-11-27,2025-11-27 09:15:00,2025-11-27 10:45:00,90,Training,4,60,1
RB27352,E0654,2025-11-27,2025-11-27 09:15:00,2025-11-27 09:45:00,30,Focus,12,30,4
RB29089,E0351,2025-11-27,2025-11-27 09:15:00,2025-11-27 10:30:00,75,Focus,10,30,2
RB30372,E0867,2025-11-27,2025-11-27 09:15:00,2025-11-27 10:45:00,90,Conference,10,60,4
RB33411,E0952,2025-11-27,2025-11-27 09:15:00,2025-11-27 10:45:00,90,Meeting,8,30,2
RB34100,E0706,2025-11-27,2025-11-27 09:15:00,2025-11-27 10:15:00,60,Focus,4,0,5
RB35292,E0329,2025-11-27,2025-11-27 09:15:00,2025-11-27 10:15:00,60,Conference,6,60,1
RB35854,E0447,2025-11-27,2025-11-27 09:15:00,2025-11-27 10:45:00,90,Focus,2,0,4
RB36723,E0741,2025-11-27,2025-11-27 09:15:00,2025-11-27 10:45:00,90,Focus,12,0,4
RB02144,E0904,2025-11-27,2025-11-27 09:30:00,2025-11-27 11:00:00,90,Meeting,2,15,3
RB02370,E0839,2025-11-27,2025-11-27 09:30:00,2025-11-27 10:30:00,60,Meeting,10,60,1
RB03995,E0184,2025-11-27,2025-11-27 09:30:00,2025-11-27 10:30:00,60,Meeting,8,0,3
RB06856,E0399,2025-11-27,2025-11-27 09:30:00,2025-11-27 10:30:00,60,Meeting,4,15,2
RB07562,E0222,2025-11-27,2025-11-27 09:30:00,2025-11-27 10:15:00,45,Meeting,4,15,5
RB07874,E0734,2025-11-27,2025-11-27 09:30:00,2025-11-27 10:00:00,30,Conference,4,15,5
RB11178,E0537,2025-11-27,2025-11-27 09:30:00,2025-11-27 10:30:00,60,Meeting,6,0,2
RB14539,E0910,2025-11-27,2025-11-27 09:30:00,2025-11-27 10:45:00,75,Meeting,6,0,5
RB14901,E0792,2025-11-27,2025-11-27 09:30:00,2025-11-27 10:30:00,60,Conference,2,30,3
RB18009,E0938,2025-11-27,2025-11-27 09:30:00,2025-11-27 10:00:00,30,Conference,6,60,5
RB19658,E0549,2025-11-27,2025-11-27 09:30:00,2025-11-27 10:00:00,30,Meeting,10,0,1
RB22691,E0704,2025-11-27,2025-11-27 09:30:00,2025-11-27 10:15:00,45,Conference,4,60,3
RB23913,E0745,2025-11-27,2025-11-27 09:30:00,2025-11-27 10:00:00,30,Conference,6,30,1
RB24519,E0769,2025-11-27,2025-11-27 09:30:00,2025-11-27 10:45:00,75,Meeting,12,60,1
RB25848,E0326,2025-11-27,2025-11-27 09:30:00,2025-11-27 11:00:00,90,Training,4,30,3
RB26433,E0058,2025-11-27,2025-11-27 09:30:00,2025-11-27 11:00:00,90,Meeting,16,0,2
RB27936,E0662,2025-11-27,2025-11-27 09:30:00,2025-11-27 10:30:00,60,Meeting,10,15,4
RB28240,E0458,2025-11-27,2025-11-27 09:30:00,2025-11-27 10:45:00,75,Conference,10,0,2
RB28704,E0971,2025-11-27,2025-11-27 09:30:00,2025-11-27 11:15:00,105,Meeting,6,30,2
RB31930,E0205,2025-11-27,2025-11-27 09:30:00,2025-11-27 11:00:00,90,Training,8,15,4
RB34157,E0939,2025-11-27,2025-11-27 09:30:00,2025-11-27 10:30:00,60,Meeting,4,120,1
RB38606,E0794,2025-11-27,2025-11-27 09:30:00,2025-11-27 10:15:00,45,Conference,4,30,2
RB38990,E0885,2025-11-27,2025-11-27 09:30:00,2025-11-27 11:30:00,120,Meeting,8,15,5
RB00666,E0723,2025-11-27,2025-11-27 09:45:00,2025-11-27 10:30:00,45,Meeting,12,0,4
RB00787,E0484,2025-11-27,2025-11-27 09:45:00,2025-11-27 11:00:00,75,Conference,10,15,2
RB09612,E0675,2025-11-27,2025-11-27 09:45:00,2025-11-27 10:15:00,30,Conference,6,30,3
RB11275,E0922,2025-11-27,2025-11-27 09:45:00,2025-11-27 10:45:00,60,Meeting,2,0,3
RB14054,E0979,2025-11-27,2025-11-27 09:45:00,2025-11-27 10:15:00,30,Meeting,2,0,1
RB16841,E0009,2025-11-27,2025-11-27 09:45:00,2025-11-27 10:30:00,45,Training,6,15,2
RB22310,E0581,2025-11-27,2025-11-27 09:45:00,2025-11-27 10:45:00,60,Training,8,60,2
RB25829,E0990,2025-11-27,2025-11-27 09:45:00,2025-11-27 11:00:00,75,Training,12,15,1
RB30128,E0057,2025-11-27,2025-11-27 09:45:00,2025-11-27 11:15:00,90,Training,10,15,4
RB30720,E0066,2025-11-27,2025-11-27 09:45:00,2025-11-27 10:15:00,30,Meeting,6,0,5
RB35303,E0257,2025-11-27,2025-11-27 09:45:00,2025-11-27 10:45:00,60,Conference,12,60,1
RB08864,E0804,2025-11-27,2025-11-27 10:00:00,2025-11-27 11:15:00,75,Meeting,2,30,4
RB09448,E0700,2025-11-27,2025-11-27 10:00:00,2025-11-27 10:45:00,45,Focus,2,15,2
RB10100,E0626,2025-11-27,2025-11-27 10:00:00,2025-11-27 11:30:00,90,Meeting,2,0,5
RB11970,E0510,2025-11-27,2025-11-27 10:00:00,2025-11-27 11:00:00,60,Meeting,4,60,1
RB14351,E0856,2025-11-27,2025-11-27 10:00:00,2025-11-27 10:30:00,30,Meeting,2,30,1
RB25833,E0493,2025-11-27,2025-11-27 10:00:00,2025-11-27 11:15:00,75,Training,6,30,3
RB29578,E0470,2025-11-27,2025-11-27 10:00:00,2025-11-27 11:45:00,105,Meeting,6,30,2
RB39879,E0249,2025-11-27,2025-11-27 10:00:00,2025-11-27 11:00:00,60,Training,2,30,4
RB06854,E0219,2025-11-27,2025-11-27 10:15:00,2025-11-27 11:45:00,90,Meeting,6,15,1
RB10755,E0556,2025-11-27,2025-11-27 10:15:00,2025-11-27 10:45:00,30,Meeting,6,30,2
RB13197,E0974,2025-11-27,2025-11-27 10:15:00,2025-11-27 11:15:00,60,Meeting,6,60,5
RB14359,E0527,2025-11-27,2025-11-27 10:15:00,2025-11-27 11:45:00,90,Meeting,4,60,4
RB20078,E0781,2025-11-27,2025-11-27 10:15:00,2025-11-27 11:15:00,60,Focus,10,30,4
RB20875,E0024,2025-11-27,2025-11-27 10:15:00,2025-11-27 11:30:00,75,Conference,12,120,3
